country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year, gdp_for_year ($) ,gdp_per_capita ($)
Kazakhstan,2000,male,75+ years,47,77972,60.28,0.679,"18,291,990,619",1328
Kazakhstan,2000,male,15-24 years,623,1366874,45.58,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,75+ years,56,254407,22.01,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,55-74 years,147,1005027,14.63,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,15-24 years,169,1375343,12.29,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,35-54 years,234,1959602,11.94,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,25-34 years,122,1089854,11.19,0.679,"18,291,990,619",1328
Kazakhstan,2000,male,5-14 years,47,1523202,3.09,0.679,"18,291,990,619",1328
Kazakhstan,2000,female,5-14 years,18,1486628,1.21,0.679,"18,291,990,619",1328
Kazakhstan,2005,male,25-34 years,868,1174447,73.91,0.746,"57,123,671,734",4096
Kazakhstan,2005,male,35-54 years,1225,1893623,64.69,0.746,"57,123,671,734",4096
Kazakhstan,2005,male,55-74 years,402,716191,56.13,0.746,"57,123,671,734",4096
Kazakhstan,2005,male,75+ years,61,112427,54.26,0.746,"57,123,671,734",4096
Kazakhstan,2005,male,15-24 years,635,1507234,42.13,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,75+ years,54,279776,19.3,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,25-34 years,126,1188857,10.6,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,15-24 years,153,1464554,10.45,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,55-74 years,100,1021709,9.79,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,35-54 years,177,2097655,8.44,0.746,"57,123,671,734",4096
Kazakhstan,2005,male,5-14 years,78,1272278,6.13,0.746,"57,123,671,734",4096
Kazakhstan,2005,female,5-14 years,24,1219019,1.97,0.746,"57,123,671,734",4096
Kazakhstan,2010,male,75+ years,72,113390,63.5,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,male,25-34 years,808,1310211,61.67,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,male,35-54 years,1118,2037599,54.87,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,male,55-74 years,389,810461,48.0,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,male,15-24 years,528,1555580,33.94,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,75+ years,39,263531,14.8,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,15-24 years,193,1549811,12.45,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,25-34 years,140,1332552,10.51,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,55-74 years,88,1144484,7.69,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,35-54 years,160,2227790,7.18,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,male,5-14 years,49,1212500,4.04,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2010,female,5-14 years,25,1155258,2.16,0.7659999999999999,"148,047,348,241",10062
Kazakhstan,2011,male,25-34 years,778,1344771,57.85,0.772,"192,626,507,972",12969
Kazakhstan,2011,male,75+ years,64,119954,53.35,0.772,"192,626,507,972",12969
Kazakhstan,2011,male,35-54 years,1062,2062451,51.49,0.772,"192,626,507,972",12969
Kazakhstan,2011,male,55-74 years,358,831202,43.07,0.772,"192,626,507,972",12969
Kazakhstan,2011,male,15-24 years,493,1526023,32.31,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,75+ years,44,273217,16.1,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,15-24 years,171,1514356,11.29,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,25-34 years,128,1367342,9.36,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,35-54 years,166,2253866,7.37,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,55-74 years,78,1172197,6.65,0.772,"192,626,507,972",12969
Kazakhstan,2011,male,5-14 years,38,1218724,3.12,0.772,"192,626,507,972",12969
Kazakhstan,2011,female,5-14 years,21,1169247,1.8,0.772,"192,626,507,972",12969
Kazakhstan,2012,male,25-34 years,716,1384736,51.71,0.778,"207,998,568,866",13845
Kazakhstan,2012,male,35-54 years,1074,2082135,51.58,0.778,"207,998,568,866",13845
Kazakhstan,2012,male,75+ years,60,129890,46.19,0.778,"207,998,568,866",13845
Kazakhstan,2012,male,55-74 years,368,852033,43.19,0.778,"207,998,568,866",13845
Kazakhstan,2012,male,15-24 years,426,1481240,28.76,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,75+ years,40,288919,13.84,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,15-24 years,131,1464381,8.95,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,35-54 years,181,2273726,7.96,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,25-34 years,111,1407854,7.88,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,55-74 years,93,1198153,7.76,0.778,"207,998,568,866",13845
Kazakhstan,2012,male,5-14 years,33,1261734,2.62,0.778,"207,998,568,866",13845
Kazakhstan,2012,female,5-14 years,7,1198748,0.58,0.778,"207,998,568,866",13845
Kazakhstan,2013,male,75+ years,78,140008,55.71,0.785,"236,634,552,078",15552
Kazakhstan,2013,male,35-54 years,1142,2098964,54.41,0.785,"236,634,552,078",15552
Kazakhstan,2013,male,25-34 years,733,1425587,51.42,0.785,"236,634,552,078",15552
Kazakhstan,2013,male,55-74 years,393,878598,44.73,0.785,"236,634,552,078",15552
Kazakhstan,2013,male,15-24 years,449,1429864,31.4,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,75+ years,48,307080,15.63,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,15-24 years,182,1405609,12.95,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,25-34 years,136,1451026,9.37,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,35-54 years,193,2289754,8.43,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,55-74 years,89,1228388,7.25,0.785,"236,634,552,078",15552
Kazakhstan,2013,male,5-14 years,42,1313549,3.2,0.785,"236,634,552,078",15552
Kazakhstan,2013,female,5-14 years,27,1246955,2.17,0.785,"236,634,552,078",15552
Kazakhstan,2014,male,35-54 years,1082,2116035,51.13,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,male,75+ years,70,148578,47.11,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,male,25-34 years,667,1462224,45.62,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,male,55-74 years,343,911127,37.65,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,male,15-24 years,356,1377269,25.85,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,75+ years,47,325593,14.44,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,15-24 years,132,1344351,9.82,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,25-34 years,126,1490998,8.45,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,35-54 years,171,2303567,7.42,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,55-74 years,69,1263876,5.46,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,male,5-14 years,38,1377917,2.76,0.7879999999999999,"221,415,572,820",14351
Kazakhstan,2014,female,5-14 years,18,1307309,1.38,0.7879999999999999,"221,415,572,820",14351
Kuwait,1985,male,55-74 years,1,35200,2.84,0.732,"21,442,619,681",14607
Kuwait,1985,male,35-54 years,6,235600,2.55,0.732,"21,442,619,681",14607
Kuwait,1985,male,25-34 years,5,228000,2.19,0.732,"21,442,619,681",14607
Kuwait,1985,female,25-34 years,2,136200,1.47,0.732,"21,442,619,681",14607
Kuwait,1985,male,15-24 years,2,150900,1.33,0.732,"21,442,619,681",14607
Kuwait,1985,female,35-54 years,1,121900,0.82,0.732,"21,442,619,681",14607
Kuwait,1985,female,15-24 years,0,145200,0.0,0.732,"21,442,619,681",14607
Kuwait,1985,female,5-14 years,0,189600,0.0,0.732,"21,442,619,681",14607
Kuwait,1985,female,55-74 years,0,22400,0.0,0.732,"21,442,619,681",14607
Kuwait,1985,female,75+ years,0,3400,0.0,0.732,"21,442,619,681",14607
Kuwait,1985,male,5-14 years,0,196600,0.0,0.732,"21,442,619,681",14607
Kuwait,1985,male,75+ years,0,3000,0.0,0.732,"21,442,619,681",14607
Kuwait,1995,male,15-24 years,5,142900,3.5,0.752,"27,191,689,008",17995
Kuwait,1995,male,25-34 years,9,292900,3.07,0.752,"27,191,689,008",17995
Kuwait,1995,male,35-54 years,7,303300,2.31,0.752,"27,191,689,008",17995
Kuwait,1995,female,35-54 years,2,128200,1.56,0.752,"27,191,689,008",17995
Kuwait,1995,female,25-34 years,2,138600,1.44,0.752,"27,191,689,008",17995
Kuwait,1995,female,15-24 years,1,116400,0.86,0.752,"27,191,689,008",17995
Kuwait,1995,female,5-14 years,0,155100,0.0,0.752,"27,191,689,008",17995
Kuwait,1995,female,55-74 years,0,23300,0.0,0.752,"27,191,689,008",17995
Kuwait,1995,female,75+ years,0,2600,0.0,0.752,"27,191,689,008",17995
Kuwait,1995,male,5-14 years,0,160900,0.0,0.752,"27,191,689,008",17995
Kuwait,1995,male,55-74 years,0,43700,0.0,0.752,"27,191,689,008",17995
Kuwait,1995,male,75+ years,0,3200,0.0,0.752,"27,191,689,008",17995
Kuwait,2000,female,25-34 years,10,189015,5.29,0.804,"37,711,864,407",19112
Kuwait,2000,male,25-34 years,11,373318,2.95,0.804,"37,711,864,407",19112
Kuwait,2000,male,15-24 years,3,163848,1.83,0.804,"37,711,864,407",19112
Kuwait,2000,male,55-74 years,1,61145,1.64,0.804,"37,711,864,407",19112
Kuwait,2000,female,15-24 years,2,147681,1.35,0.804,"37,711,864,407",19112
Kuwait,2000,male,35-54 years,5,431562,1.16,0.804,"37,711,864,407",19112
Kuwait,2000,female,35-54 years,2,197224,1.01,0.804,"37,711,864,407",19112
Kuwait,2000,female,5-14 years,0,178644,0.0,0.804,"37,711,864,407",19112
Kuwait,2000,female,55-74 years,0,34331,0.0,0.804,"37,711,864,407",19112
Kuwait,2000,female,75+ years,0,4246,0.0,0.804,"37,711,864,407",19112
Kuwait,2000,male,5-14 years,0,187983,0.0,0.804,"37,711,864,407",19112
